filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spec_contrast_1,spec_contrast_2,spec_contrast_3,spec_contrast_4,spec_contrast_5,spec_contrast_6,spec_contrast_7,zcr,rms
00032_part14.wav,-244.05768,97.037895,32.948338,4.374676,35.057117,6.984783,5.4260955,4.3710203,1.7407615,0.3954312,0.7929498,3.0440936,2.4584332,0.49518535,0.49704167,0.4749171,0.4554052,0.44275448,0.42957678,0.43362206,0.5635682,0.690375,0.8272843,0.7317009,0.54878634,14.719138915708275,10.880137271215954,15.543220666113015,14.285109497857018,13.6961591008147,16.086024693290483,16.196860633770612,[0.09057088],[0.0717909]
00032_part2.wav,-232.57597,92.72983,28.978695,5.88771,34.6496,9.993213,3.3802192,7.098295,5.883351,0.7349918,0.81568736,4.8793645,3.676883,0.64690834,0.5788986,0.49097607,0.4266052,0.41946843,0.4248028,0.45665336,0.6094327,0.7554812,0.80535436,0.7332447,0.66813344,13.530339507775576,11.072069810009024,14.36124945806716,14.611015464728485,13.68733511300863,16.589697708957978,16.139657743145964,[0.0859358],[0.07160695]
00032_part3.wav,-223.36296,82.21637,28.656698,5.484554,30.30418,7.9188337,4.4952083,7.0688057,4.059746,-0.27598214,0.8679212,5.53157,2.966134,0.66739684,0.6075526,0.51653314,0.42988706,0.38822576,0.4125417,0.44789726,0.5440891,0.6825954,0.75178796,0.7626766,0.7067096,13.917652665718482,10.924478513618073,14.034734542937688,14.531751919978497,13.65406097728348,16.378406158406584,16.44877062821005,[0.11840594],[0.06842159]
00032_part4.wav,-242.15666,91.427986,30.888117,2.5243766,29.256231,5.6731596,4.293791,7.9139423,2.1703184,-1.5814676,2.0124989,5.430162,3.5235622,0.56913245,0.5698642,0.53266823,0.46581888,0.41887727,0.40793908,0.44269598,0.54230195,0.668662,0.77866024,0.75374186,0.61413574,13.761497501216937,10.87072809809751,14.178940732929021,14.623796641957416,13.754482716563361,16.724370300432682,16.412606631118067,[0.11917461],[0.06737102]
00032_part5.wav,-240.70497,89.00042,31.854786,2.7798216,28.551384,4.84584,3.7488341,7.251408,2.5677834,-1.2549561,0.9560803,3.741057,2.9412658,0.58085066,0.604815,0.59977317,0.54468596,0.46586972,0.44545573,0.5439354,0.6023261,0.6069803,0.6485665,0.62483203,0.57391673,13.151841911143428,11.027957120747697,14.862819403672408,14.235501163363091,13.610966590877965,16.51929463787602,16.365525664440547,[0.12459725],[0.07185525]
00032_part6.wav,-232.32233,97.57483,34.278564,2.5342782,27.301666,4.0162816,4.9411407,8.201789,4.2387486,-0.6643341,0.4110013,3.2939584,2.7006218,0.6583614,0.6107907,0.5366761,0.45627114,0.3938429,0.4153103,0.47127134,0.5239291,0.63833964,0.6969302,0.6906339,0.6849788,14.567469025537301,12.017923039652633,14.709913114714446,15.599974666285817,13.688146521494561,16.502328784731084,16.382069354100306,[0.10139256],[0.08322058]
00032_part7.wav,-228.83218,100.84068,29.723213,3.1723623,32.80619,7.151082,0.041421134,7.3715076,7.6037016,0.9764326,-1.0771421,1.8064123,1.8462116,0.6438061,0.5851136,0.49157807,0.42607987,0.37630278,0.39512762,0.45345837,0.52326375,0.6360447,0.6999319,0.6893187,0.6699373,14.522492638102209,12.583434595314039,15.2365153114126,15.583149273207889,13.894621045703392,16.857327036981875,16.077731126268827,[0.08936397],[0.09024211]
00032_part8.wav,-217.8806,106.78453,31.646639,3.5528567,32.7516,8.305577,3.1113718,7.7710223,5.107195,-1.6765915,-1.5854486,0.5158299,0.75426656,0.601554,0.51409453,0.40765855,0.334373,0.3080883,0.38662982,0.49652308,0.53456885,0.62414634,0.69610363,0.701198,0.6602413,15.178375782748216,13.357481137236942,16.35643953556512,15.403284101842386,14.308678773078057,17.189350296459125,16.300456446477586,[0.08404329],[0.11243746]
00032_part9.wav,-236.13374,105.0774,36.421913,4.292159,32.478176,8.510819,4.3976603,6.799756,1.2645609,-2.0235822,1.4566619,2.2936568,1.654645,0.5849181,0.5164815,0.4144877,0.34634924,0.38603905,0.4480382,0.5221217,0.6384967,0.71205074,0.73669285,0.6963708,0.64398205,15.176619651969922,12.657550171395098,15.928766472692836,15.537165153718242,14.21280749672986,16.894070710743105,16.27409033579729,[0.08129883],[0.09914158]
00033_part1.wav,-421.23117,149.13959,12.350522,37.5833,9.380616,-24.419138,10.570148,8.651709,-15.183935,-15.59363,-5.909957,2.2924807,-8.812701,0.4640007,0.43746382,0.38941088,0.44506538,0.5054203,0.5131907,0.4691513,0.46100265,0.48085606,0.524711,0.559722,0.49313027,18.31456567458331,10.487560699023165,15.322038271205079,16.994438499936958,17.794482291912114,21.64654691339568,26.1604033414112,[0.06401809],[0.04511821]
00033_part10.wav,-424.98978,109.09526,17.873032,28.626215,16.834114,-9.009228,4.416268,5.323125,-8.986771,-9.838446,-5.012455,-4.367241,-9.192969,0.5126235,0.44088137,0.41758654,0.4851547,0.5452525,0.52934355,0.4566939,0.4429472,0.47351313,0.4796257,0.48981553,0.48260763,16.5483182274307,9.948074888604904,14.92081441705176,15.268697340436997,16.7724362896001,20.173751482659636,25.176437355294368,[0.06867092],[0.04780241]
00033_part11.wav,-424.4385,145.092,5.303379,45.009468,23.205444,-19.732847,6.3940635,6.173173,-11.0542965,-12.952509,-9.253007,-2.8423712,-15.128335,0.44232264,0.373939,0.32028535,0.403131,0.47563097,0.522001,0.4645257,0.46723697,0.4820969,0.4077021,0.42483872,0.4438735,19.583911622521914,10.689625970310908,16.80428516290763,16.38196490134867,17.282210294499063,22.784513890087403,26.39079130930949,[0.07332262],[0.04656677]
00033_part12.wav,-445.51443,96.326294,4.32769,30.21013,21.96933,-6.9068165,6.0393906,6.310132,-7.1176257,-9.268252,-4.9215636,-1.6981139,-7.660195,0.5667161,0.5056272,0.46244806,0.49767715,0.52388066,0.54693586,0.46577373,0.41200584,0.43508285,0.4784359,0.5524902,0.58089393,15.716290417108683,10.305243831607413,14.73881786452649,14.328095962385332,16.599614582489007,21.10109149960929,24.52424047536516,[0.07673096],[0.04271562]
00033_part13.wav,-382.8493,125.64338,15.977369,36.076622,22.453362,-5.9018655,7.764078,3.319191,-10.572862,-13.608831,-10.673461,-4.390147,-10.863158,0.4521689,0.3403192,0.30356365,0.40619504,0.53694576,0.5633223,0.43867904,0.40275845,0.39428464,0.36293393,0.4024406,0.45212,20.137979217228683,10.783855897505093,16.538552355303413,16.49937091576806,17.33034252998517,21.162815364249028,26.296053177228618,[0.06414554],[0.05094032]
00033_part14.wav,-382.33405,157.18472,0.9894212,33.897987,21.20344,-15.365353,9.535989,6.3012776,-13.304826,-12.272453,-6.6014357,-0.42654085,-7.6712327,0.5181718,0.4283796,0.36537662,0.4252157,0.5223685,0.5528441,0.46149716,0.44346023,0.46428835,0.41611388,0.432017,0.47692302,19.23151172634687,10.396526535239841,14.897298064139283,15.738917789557274,17.893368488745853,22.15919829095621,26.058769782034858,[0.06066923],[0.05565968]
00033_part15.wav,-546.50446,122.04962,9.506708,6.9121494,-5.530081,-10.994522,18.804134,11.212792,-7.071089,-4.507991,-4.8227124,0.1420642,-1.9235597,0.6079096,0.6173794,0.60430336,0.6176306,0.66783774,0.53162897,0.44191206,0.47513434,0.47635326,0.5118363,0.6364231,0.64107007,12.32758589524226,8.981780921587216,11.944624204214891,14.45633282050696,17.073356410956762,16.506056255854954,22.786044627919985,[0.07348724],[0.01317681]
00033_part2.wav,-392.46005,97.925316,0.48476782,44.16934,14.445059,-15.112002,12.998858,1.4620639,-11.186005,-9.059253,-9.6023445,-0.86193913,-9.082664,0.47535446,0.41139293,0.42711502,0.5301708,0.5059023,0.45441344,0.40306956,0.4647435,0.5255614,0.54583293,0.50088716,0.49206868,16.069905700972665,9.71885873018612,15.62007862711827,14.474775048788837,17.0966376439869,19.484282292007652,30.5735381899601,[0.09493558],[0.05307988]
00033_part3.wav,-416.01355,155.11514,-0.57511544,30.34435,19.455212,-18.96811,5.2658033,6.492726,-12.674465,-13.546542,-7.614303,-0.6735748,-8.816558,0.49944425,0.37876755,0.36708328,0.45323724,0.5012852,0.48658827,0.42427596,0.42602995,0.45722258,0.4761239,0.48842216,0.529202,17.352086933348044,10.387097815503802,15.443778261804633,16.068307494614924,17.720141441298193,21.764038799999298,25.16355192838249,[0.06633148],[0.0505719]
00033_part4.wav,-412.217,120.68189,8.368226,30.944038,11.450624,-17.184381,6.36179,4.777543,-11.49566,-13.636098,-7.300479,1.8320366,-7.3788905,0.48746556,0.42699838,0.3934506,0.46864396,0.49533597,0.5244827,0.4466689,0.44528615,0.53432393,0.5819175,0.57852846,0.48923522,16.21694464030529,9.686608536662431,14.589831232669194,15.507458288985944,18.246058361575205,20.664197679468405,26.495455992109633,[0.0747784],[0.05320054]
00033_part5.wav,-452.4709,130.32611,15.288967,29.946192,13.488217,-12.024775,8.823132,6.473226,-9.197301,-10.973985,-6.8243785,0.13991152,-7.218358,0.44452992,0.41056687,0.40106958,0.5135093,0.54771113,0.5499821,0.49610507,0.4951503,0.50113493,0.48306364,0.5148007,0.46923533,17.57137523646708,9.404513163927245,14.492430190103734,15.357181999838081,17.078779816916313,20.402295400288818,25.23121932860183,[0.07390833],[0.04020547]
00033_part6.wav,-436.3883,119.6323,11.950201,32.998302,9.542541,-12.258025,12.12491,2.9782987,-10.435034,-10.085487,-8.259409,0.6971907,-6.8592687,0.45492804,0.39921078,0.42022726,0.5099245,0.54083014,0.50868773,0.42253515,0.46563318,0.5220409,0.48940057,0.47524387,0.4848865,17.273015870371516,10.077570617709497,15.018848971883196,15.08547649688686,16.820764066865422,19.21310186794347,27.722791942940397,[0.07914971],[0.03670835]
00033_part7.wav,-483.67233,96.501656,7.0610013,24.173277,11.58188,-8.196376,8.0819025,4.433422,-7.2970276,-9.651052,-7.6567245,-2.0195253,-8.320724,0.58350396,0.4998855,0.4585095,0.5024385,0.5423234,0.55676925,0.48321792,0.4611858,0.46570122,0.49775797,0.56624305,0.59044206,14.791002850310605,9.591898563553276,13.963512408719886,14.155319976858879,16.611193054742174,20.361871376216325,24.009129994312474,[0.0780338],[0.02380904]
00033_part8.wav,-445.42474,126.78917,21.358728,29.42196,13.430618,-8.622082,7.8068233,4.461535,-9.634854,-14.291304,-11.918957,-3.758301,-9.981595,0.53513,0.3909043,0.34478608,0.4187444,0.49930942,0.5478907,0.42718038,0.40389678,0.44285116,0.44407257,0.449311,0.51505935,18.612486365461905,10.556080179764399,16.29872675746675,16.108104984559894,18.01731994210611,20.56180273999893,25.239414652195425,[0.06708146],[0.040231]
00033_part9.wav,-442.87195,123.48894,12.532714,22.362211,15.139764,-8.4243355,6.502652,6.7351656,-10.293729,-13.432327,-5.9272947,-2.9808936,-12.807882,0.55895746,0.4316971,0.39876485,0.46375513,0.5488889,0.5025495,0.39605218,0.40150928,0.48000714,0.49036697,0.52227813,0.56012654,16.890369619424384,10.239033628486892,15.252236492498703,15.177017216577969,16.84704857619316,20.787297185418332,24.645458031647305,[0.05910639],[0.03921518]
00034_part1.wav,-321.57916,142.012,18.951881,9.430596,1.1459112,-23.483812,-10.822795,-13.998389,-22.578266,-16.048222,-7.2022805,-11.357236,-8.716736,0.31571054,0.35979968,0.34535787,0.27302203,0.28447944,0.31238392,0.35363895,0.38137278,0.36084002,0.35467362,0.31714353,0.29341215,25.332364024355964,16.007928617374038,18.085725554827537,18.0929950517974,18.159433411748893,19.091589419723626,21.346169498794993,[0.04846786],[0.10691203]
00034_part10.wav,-356.9601,126.69884,20.18569,15.421433,5.7224755,-25.10095,-9.728212,-14.797458,-16.177498,-11.3082,-5.001921,-11.742963,-7.6192784,0.3928274,0.38529485,0.36990568,0.3184123,0.34634894,0.42460367,0.37115824,0.37775543,0.3755098,0.3801783,0.34672773,0.3443541,23.508341090080922,14.693508402627321,16.423004001187365,18.49090083967459,16.896650706360173,18.301886220684747,21.498972150495945,[0.10711259],[0.08794598]
00034_part11.wav,-412.74173,100.51195,21.88638,11.644448,6.573927,-21.916243,-3.8276684,-13.00844,-9.061724,-10.36561,-3.3977864,-10.372484,-5.7836165,0.31005353,0.33930445,0.38455778,0.47466817,0.5675588,0.47635785,0.3614358,0.35853305,0.37002733,0.36432865,0.30477855,0.26384842,22.086066973372358,12.838325443175112,15.131624218899413,16.593055602743437,15.543409305163564,17.069312206353114,21.289566344799592,[0.23874914],[0.05563221]
00034_part12.wav,-336.05713,141.44801,21.01848,13.4521,1.466655,-28.121174,-10.776655,-14.639719,-16.351751,-12.96115,-6.8744574,-11.974327,-8.690566,0.2955891,0.3101018,0.314986,0.31191558,0.32708377,0.3627232,0.34233862,0.34289056,0.37367225,0.3983464,0.36586085,0.32054183,24.333286634656734,15.492896339822721,17.19632964212261,18.882996076301332,17.00751804423685,18.673667887217242,21.70653146337961,[0.06604655],[0.09642583]
00034_part13.wav,-367.9711,141.63593,16.60128,12.598368,15.054253,-27.127363,-4.6118026,-19.452318,-12.567897,-12.63131,-6.5538135,-14.4581,-7.4200206,0.27304187,0.213997,0.21986584,0.24021149,0.33662036,0.42437768,0.40166312,0.4117068,0.3953723,0.4184736,0.43323997,0.37660292,25.088108780928053,14.412868110796799,16.485038635434606,17.442620526652224,16.312837968894968,18.032620213848805,21.473818493209787,[0.0773263],[0.0723656]
00034_part14.wav,-396.3953,110.546425,16.759571,15.135581,9.477194,-22.775738,-1.4792373,-16.158373,-11.781766,-12.728758,-6.367483,-11.758789,-4.696698,0.30942768,0.36083195,0.40433964,0.42793533,0.48910636,0.41688815,0.31886578,0.36900637,0.3925569,0.40149623,0.34602353,0.3103609,22.713641136212534,13.3131762761365,15.88055544737051,16.250550445887047,15.657186436163068,17.64260828731121,21.93213928767274,[0.21511621],[0.06030231]
00034_part15.wav,-412.52023,106.17605,19.398201,10.248933,11.509445,-19.740368,-1.0075331,-15.465113,-12.449735,-13.135434,-3.7402575,-10.255047,-4.9902244,0.34143865,0.3832709,0.41056418,0.4136883,0.4949662,0.50933045,0.43247482,0.39250672,0.32283935,0.29388666,0.30305704,0.3137861,23.327697038279215,12.964311004752437,15.131309580731763,15.867619894281486,16.25025484291244,16.86708942008329,21.19613683854953,[0.23171674],[0.0525093]
00034_part2.wav,-353.00558,135.34496,13.787666,12.794703,5.602787,-29.692085,-7.6216507,-16.788988,-15.274706,-12.31793,-6.986353,-12.245754,-4.8758903,0.3395167,0.35356537,0.37510657,0.35270905,0.38360915,0.40188655,0.39311594,0.4024346,0.37248588,0.35300285,0.3587382,0.34327906,23.989778928400103,13.853317611445425,15.961258246473642,17.482538571521665,16.77895460794304,18.04103164031684,21.635216584980913,[0.10953474],[0.08221976]
00034_part3.wav,-342.18427,129.08812,19.65202,15.901505,6.858112,-22.57333,-13.30372,-17.337214,-19.01576,-11.983947,-6.9066567,-12.992561,-9.416732,0.28619617,0.3271615,0.37200826,0.34640217,0.37656066,0.3652555,0.36512676,0.39599478,0.3439725,0.3015201,0.25830597,0.23625198,25.15261302838618,14.365049108732192,17.218843662662938,18.325194720856846,16.919257641820035,18.47290765465504,21.338359199913388,[0.08137643],[0.0923256]
00034_part4.wav,-364.56744,129.82455,15.241468,11.880123,9.042578,-27.035376,-9.073467,-15.591851,-13.051807,-11.533367,-5.172847,-12.207038,-5.38239,0.303439,0.36541715,0.3861822,0.37609738,0.41344672,0.44121292,0.39733344,0.38383052,0.33716732,0.3135208,0.27829418,0.26169774,25.177809101265435,13.927353775297707,16.252024993390105,17.588202615044743,16.39717525671946,17.923458082684647,21.331301818675577,[0.12757622],[0.07124552]
00034_part5.wav,-333.28085,144.69972,17.71674,9.549517,3.081213,-30.110748,-14.329468,-15.505787,-19.450886,-13.480999,-4.0926332,-12.152004,-8.22919,0.25639245,0.31062815,0.3130677,0.27870795,0.36883786,0.37584683,0.3312158,0.3685028,0.36552882,0.32546425,0.2621421,0.2377855,24.38234716790763,15.784682243315967,17.94248590197692,19.446123760840408,17.4307653013257,19.077060168733222,21.05385489573001,[0.05809754],[0.101]
00034_part6.wav,-384.90363,121.05523,23.053354,9.331129,6.4523864,-24.241177,-9.431081,-16.819618,-14.827952,-12.26289,-4.4087505,-13.213965,-7.265932,0.30078748,0.31467542,0.36150914,0.40333432,0.4496659,0.41560587,0.3304198,0.34191048,0.31948173,0.28907883,0.27376774,0.28862968,22.91266289808323,14.241704982002249,16.525748520370943,17.89609551546835,16.867045408941294,17.730386846867006,20.962369379358886,[0.15473474],[0.07276892]
00034_part7.wav,-367.98566,115.99923,26.309025,13.906622,3.6674273,-19.758488,-13.647099,-17.166248,-15.155602,-11.521586,-7.369325,-10.171832,-7.014935,0.35396695,0.31383216,0.29959184,0.3197698,0.38341275,0.3581308,0.32623637,0.3824409,0.3620643,0.34792805,0.3354225,0.33880365,22.543837893199683,14.781060525572046,16.776667132060943,18.471291928964302,16.620974963042496,17.59716357319918,21.310759689690855,[0.13047419],[0.07394069]
00034_part8.wav,-397.20898,111.56977,17.548225,10.34329,6.0662837,-24.9313,-3.794441,-16.49725,-12.272418,-9.66949,-4.0162387,-12.641555,-4.9425344,0.36079744,0.41576397,0.43241352,0.40846664,0.40920725,0.32640755,0.32581446,0.36806485,0.37426567,0.34377548,0.29538044,0.29664248,21.527193012487572,14.137500470295759,16.318079731838075,17.689033927539146,16.50603181422091,17.578055576706834,21.455951015671044,[0.19157165],[0.06108535]
00034_part9.wav,-360.42493,138.5785,18.316072,13.824981,4.953646,-33.734924,-7.044621,-17.989437,-17.099527,-12.458492,-3.9582906,-12.91801,-7.0011053,0.3396855,0.33479345,0.3502355,0.38796094,0.4076286,0.37052077,0.37797126,0.3977901,0.3789839,0.33237433,0.29854128,0.2997274,22.912301402970357,14.44034910513234,16.87859882066994,18.61676636580144,17.1526348428422,18.418427051630573,21.562124943103832,[0.09160258],[0.08039998]
00035_part1.wav,-383.61166,139.40694,21.607258,18.574488,7.9549384,1.0030882,-3.0668733,11.663656,-2.567158,-15.69033,-4.829198,-1.2035016,-2.9576821,0.5162562,0.53971034,0.5919393,0.5737726,0.47447154,0.44213596,0.3640453,0.3623561,0.3761861,0.40261245,0.4567551,0.4977782,16.030018496875318,12.348129100570738,15.598424995278375,16.17298602845813,16.198234519466677,19.564509517204225,25.444707323453642,[0.04535068],[0.06706624]
00035_part10.wav,-346.69342,136.62701,11.492792,23.837328,11.779607,10.869665,-3.1148224,8.341645,-2.5972595,-17.982563,-8.174173,-3.2000372,-2.246655,0.5683194,0.5672315,0.6064103,0.5842373,0.48414558,0.45146912,0.41297024,0.36249936,0.35511962,0.36997405,0.40975043,0.506155,16.95671351680657,12.22598617480794,16.209982766903394,15.469696159756449,15.682554135222704,19.495586729932576,28.431726936044686,[0.05841702],[0.06942797]
00035_part11.wav,-329.42148,158.65965,11.309865,22.901356,15.882935,8.662124,-6.1376715,8.647111,-4.7491565,-18.71521,-6.4830527,-2.564115,-2.9785197,0.64869356,0.65516704,0.59882987,0.49024016,0.36324787,0.30093575,0.25427216,0.28825748,0.3160928,0.36347649,0.4318285,0.5659813,18.316261454655937,13.71096439591234,17.330327338901913,15.682118918151065,16.72246852285535,20.35500655510013,28.109908731692883,[0.0482849],[0.08358558]
00035_part12.wav,-344.97217,169.2768,15.655702,11.720693,11.189132,-0.9879767,-10.563505,10.774711,1.531906,-18.057257,-7.5990133,-1.7340692,-1.7294608,0.5595331,0.6553853,0.6561736,0.5341498,0.3913581,0.3165726,0.2758255,0.31320447,0.31654322,0.34304354,0.39004984,0.4742288,17.331581288174178,13.343649247361345,15.795127573897819,16.54404062989436,16.385742417815326,21.23341802432585,26.744805194074416,[0.03565303],[0.08294028]
00035_part13.wav,-329.984,164.04301,11.471426,10.0691185,15.367079,5.2583427,-6.9385133,7.332574,-4.524581,-18.162998,-5.7630725,-2.5384116,-2.9521706,0.6134193,0.65368927,0.623397,0.4403366,0.35817093,0.2922115,0.26114678,0.2613392,0.29984108,0.35080808,0.42621,0.5584117,18.209563497299513,12.929507858165424,16.82548015344196,16.299262457070835,16.059116661960825,21.726156314833126,26.45125889900098,[0.04075789],[0.08394548]
00035_part14.wav,-375.3784,161.1256,15.062673,18.569267,11.935768,8.422132,0.12731782,8.668222,-1.4318893,-18.171328,-6.969729,-2.3809834,-2.943631,0.69207996,0.63675773,0.5441264,0.3794074,0.2761958,0.27029547,0.312061,0.35780197,0.37731764,0.42172495,0.5190177,0.6692535,17.25433980698945,12.815016416083516,16.134312154876497,15.386708052480516,16.03276525114599,19.676672050908817,26.047825298902918,[0.03750292],[0.07314738]
00035_part2.wav,-350.20764,135.51729,14.676275,19.26268,7.7565575,1.3806107,-7.8038826,11.963627,0.20506701,-14.057408,-4.7386756,-3.1176565,-2.248659,0.5285829,0.547245,0.5818219,0.5269807,0.4419851,0.3787476,0.31188715,0.3373793,0.34730172,0.37818643,0.4783761,0.5896679,16.117780186874654,12.87551418920082,15.747127461974502,17.009012493488775,15.925464720869051,19.621868657433385,27.313426691343132,[0.06842961],[0.07750835]
00035_part3.wav,-323.04895,164.6192,15.520959,14.475901,16.298695,1.572076,-8.67131,16.98154,2.7146287,-17.925707,-6.6259494,-6.406703,-5.187875,0.6496308,0.6146255,0.5752706,0.5147129,0.37798208,0.30097032,0.24054429,0.25190997,0.26693094,0.2722933,0.38872764,0.5808527,18.936474134164254,13.94522559046849,17.329464214723757,16.99756510401341,16.44702112502039,22.129721531832388,27.412418004819358,[0.03270521],[0.09700845]
00035_part4.wav,-334.96735,173.96095,16.833275,19.925095,7.5431695,-0.16903807,-6.3336096,12.595207,-0.1449677,-15.287583,-5.6783757,-4.5524197,-4.4002886,0.6685943,0.6500377,0.5956535,0.519858,0.3591,0.2908066,0.24889739,0.25634468,0.28806546,0.32699415,0.4253086,0.59938437,19.37075608773637,13.209940397444672,16.499845987713165,17.040194708526613,16.004853914744032,20.47320081259585,27.19960034342829,[0.0324826],[0.0899275]
00035_part5.wav,-328.96265,149.3364,11.216856,22.736513,14.1006155,4.946801,-6.2925763,11.734459,-3.6600735,-17.447,-4.9652767,-4.5929384,-4.060563,0.5371859,0.6661714,0.6380953,0.43396473,0.3393654,0.29261106,0.28007767,0.29652536,0.31066984,0.33713996,0.383418,0.45771804,18.164478253144345,14.145963130069068,17.130057567155056,16.185757262258463,16.462918938533644,20.753368320885453,27.284893930160685,[0.0431132],[0.09083703]
00035_part6.wav,-364.5696,137.7093,17.310257,13.658516,8.731036,0.63720053,-8.718151,10.905581,-1.0700071,-14.615821,-5.7048573,-4.228835,-1.8263648,0.4609346,0.5295611,0.6009474,0.58805937,0.50399935,0.43052784,0.35487595,0.34519106,0.34191588,0.39920267,0.47780278,0.46677554,16.01232082124783,12.776086515268654,16.131875802127876,16.414488305282365,15.60894845300534,19.758566298125004,25.671160279665163,[0.05938395],[0.0754675]
00035_part7.wav,-344.5227,142.13466,15.775173,26.08289,16.391298,4.1242127,-6.5236244,7.987413,-0.0013330021,-11.091832,-4.388843,-2.4237635,-3.8619716,0.67563444,0.6575301,0.55940044,0.39933962,0.30505827,0.27760452,0.31027332,0.37162307,0.3913774,0.40901184,0.46803015,0.60233605,17.60425059361953,13.3231363872109,16.30723123344402,15.683945470644842,15.785549935640793,19.04097276867992,26.7970228454286,[0.04509068],[0.07967599]
00035_part8.wav,-340.78763,143.56645,14.885676,26.648233,10.831514,11.533643,-4.0365124,7.0225325,-2.8442388,-17.397524,-8.698839,-4.2065816,-4.6553493,0.4788799,0.5269144,0.6290868,0.63488305,0.46723324,0.39712682,0.34169295,0.28388444,0.28041226,0.35450643,0.42232364,0.46578157,17.255532948385603,12.870631298156702,16.831526872297754,15.265955704154331,16.02623958072815,19.336472935605688,28.680628401801194,[0.05685418],[0.07830922]
00035_part9.wav,-368.88354,144.86015,21.985195,16.364498,8.3838005,-2.4806697,-6.1583424,11.945283,2.17202,-13.238813,-6.1221,-2.9153018,-3.0138156,0.5973342,0.6531219,0.6197613,0.5082391,0.39266938,0.3592755,0.3386747,0.33650136,0.36010265,0.41732886,0.48912987,0.5755133,15.809302407606824,12.239957484760655,14.933280912794158,16.139639662926594,15.545766694875049,19.550450949693335,25.82891578689509,[0.04934133],[0.06807604]
00036_part1.wav,-378.7877,130.05296,-1.848879,26.433355,9.884725,8.244137,-3.234755,-23.07444,-14.882523,0.4099051,-5.298555,-6.2734623,4.0157576,0.4314029,0.42607838,0.37859875,0.36686534,0.39536196,0.365929,0.4143938,0.50651866,0.51629484,0.4173294,0.40966493,0.39172363,10.988464150347491,10.062441586243134,14.46633886815486,16.111716164890016,17.056594616821425,18.458552383029488,22.59095259362424,[0.08825769],[0.02948742]
00036_part10.wav,-323.2327,109.41038,-2.903378,27.05055,13.910886,8.098312,2.4514415,-23.106838,-22.387009,3.357948,-2.6406224,-8.564855,4.395503,0.3862547,0.3601002,0.31769818,0.3602899,0.4342421,0.40180683,0.35839537,0.39819336,0.44372195,0.42330822,0.4547885,0.38873506,11.859913796659209,11.320105700709243,15.185342686146416,16.292294371474373,18.179896981640358,19.05849600584162,23.925368412287302,[0.10071849],[0.04910456]
00036_part11.wav,-371.96613,136.01901,0.5079961,24.308235,12.990763,6.5272164,4.5341506,-24.906086,-28.178143,0.7528695,-1.8718262,-9.589483,4.904748,0.40640458,0.43142185,0.34769556,0.35607678,0.39958152,0.3520947,0.37479937,0.45500973,0.5169642,0.4657828,0.43082404,0.36709267,11.047561554308187,10.61955009869773,15.522142559553417,16.546052519538744,19.07744242827106,19.138340475033676,22.244656131265703,[0.06773968],[0.03302981]
00036_part12.wav,-354.28503,140.45982,-0.9146845,22.50198,8.216016,1.4348934,6.580681,-22.716684,-21.559687,2.6382825,-2.5414314,-6.8250923,4.495019,0.35189068,0.31245044,0.29083198,0.34535798,0.37822825,0.35787264,0.40173075,0.511575,0.5667771,0.5122258,0.4905632,0.40077758,10.920958289407782,10.393576816531464,14.796538562654037,16.498068856957456,17.983051955254833,18.718502746634876,22.53932442500901,[0.07959438],[0.03402832]
00036_part13.wav,-368.07086,133.76752,-7.988282,23.219143,19.370527,9.265507,2.7943826,-24.80117,-24.354929,3.6829717,-2.0637345,-7.83709,4.4782004,0.4070506,0.3846769,0.3380095,0.3404338,0.3806911,0.38414285,0.4105062,0.4945641,0.5156127,0.4683914,0.50681186,0.4702442,11.582028974974017,10.3538511778083,15.06883410458375,15.918506155869663,18.563962565720793,19.027281969881873,21.87947589408854,[0.08648469],[0.03318522]
00036_part14.wav,-361.68497,145.2654,-8.190005,19.253965,17.342556,3.4965305,0.08221357,-21.492962,-21.488285,2.5584269,-0.9315434,-6.3251886,4.7323165,0.32199892,0.30042326,0.30308416,0.30680865,0.34112984,0.39198768,0.4407999,0.5967645,0.61948097,0.48192254,0.41549185,0.34639886,11.293065013426137,9.804644877031338,14.831699009667071,16.463801541169122,18.23264413026208,19.318652214554117,21.75192912089399,[0.07541113],[0.02823444]
00036_part15.wav,-378.18314,129.14626,-9.124948,18.39208,14.229248,5.373452,3.0430524,-23.434614,-22.23844,0.5706492,-1.455622,-6.4942923,4.458081,0.42607582,0.40331122,0.33378932,0.33643952,0.38295466,0.40518254,0.41922292,0.4682339,0.54399157,0.51534086,0.5668965,0.4756161,11.247178425895893,10.081524097197741,14.701403323372908,16.1245123254671,18.33110639783842,18.563804552188515,21.220757477635843,[0.10209512],[0.03197282]
